date,doc_id,sentence_id,original_sentence
Unknown Date,090513_대우증권_1.txt,10,여기에 주변 여건이 조금 더 도와준다면 기존 레인지의 하단부를 천천히 향해갈 가능성이 있다고 판단한다
Unknown Date,090513_대우증권_2.txt,1,전일 장 막판 시장이 다소 과도하게 밀렸다는 인식과 미 금리 하락에 국고 금리는 하락 출발.
Unknown Date,090513_대우증권_2.txt,2,외인들의 선물 순매도는 지속되었지만 금통 에서 채권시장에 우호적인 코멘트가 나올 것이라는 전망에 국내기관들의 매수세도 만만치 않아 금리는 강세 지속.
Unknown Date,090513_대우증권_2.txt,3,금통위에서는 기준금리를 2%로 동결하고 앞으로 직접적인 유동성 공급은 줄이겠지만 금융완화 정책은 지속될 것이라고 거듭 강조.
Unknown Date,090513_대우증권_2.txt,4,과잉 동성과 관련된 논란도 중장기 영역은 오히려 유동성 증가율이 하락하고 있고 국내외 경제여건이 급변하는 시기에는 단기 유동성이 높아지 것이 불가피할 수 있어 문제되기 전까지는 개입을 고려하지 않겠다는 입장을 밝힘.
Unknown Date,090513_대우증권_2.txt,5,이에 금통위 불확실성이 해소된데다 총재의 우호적 발 으로 금리는 큰 폭으로 하락 마감.
Unknown Date,090513_대우증권_2.txt,6,금통위를 경계로 금리는 박스권 상단에서 하단으로 턴할 가능성이 높음.
Unknown Date,090513_대우증권_2.txt,7,금일 발표될 고용지표도 채권시장에 우호적일 것으로 보이고 외인 의 선물매도 강도도 낮아지고 있어 장을 주도하지는 못하고 있기 때문.
Unknown Date,090513_대우증권_2.txt,8,게다가 증시도 잠시 조정양상을 보이고 있고 미 금리도 2주간의 발 공백을 맞아 연준의 국채매입으로 상승세가 주춤하고 있어 특별한 악재는 보이지 않는 상황.
Unknown Date,090514_대우증권_1.txt,1,전일 강세 여운이 남아있는 가운데 차익실현 매물이 나오며 금리는 보합권에서 횡보.
Unknown Date,090514_대우증권_1.txt,2,고용지표가 원계열로 다소 개선되는 모습을 보였지만 공공부문 임시직 채용 증가와 한계기업이 생존하면서 고용이 유지되는 측면이 있어 꼭 긍정적으로만 볼 수는 없는데다 한은에서 금융완화 조를 당분간 유지할 것이라고 공언한 상황에서 큰 변동없는 지표가 시장에 주는 영향은 미미했음.
Unknown Date,090514_대우증권_1.txt,3,외국인은 전일도 3000계약 가까이 선물 매도했지만 점점 물량이 감소하고 있어 선물시장 주도력이 다소 떨어진 상황 .
Unknown Date,090514_대우증권_1.txt,4,한편 장중 당초 6월 WGBI 편입이 무난히 이루어질 것이라는 전망과 달리 언제가 될지 기약할 수 없다는 소문에 잠시 금리가 상승하기도 으나 구체적 사실이 밝혀지지 않아 보합권 움직임은 지속.
Unknown Date,090514_대우증권_1.txt,5,결국 특별한 모멘텀이 부재한 상황에서 단기물 캐리 수요가 늘어 단기 금리는 폭 하락했고 상대적으로 고금리인 회사채의 선호도도 높아져 회사채 금리는 큰 폭으로 하락.
Unknown Date,090514_대우증권_1.txt,6,미 소매판매는 예상치를 하회하면서 미국내에서 경기낙관론이 때이르지 않았냐는 회의론 제기.
Unknown Date,090514_대우증권_1.txt,7,증시는 약세를 보였고 국채금리도 하락.
Unknown Date,090514_대우증권_1.txt,8,국 모멘텀이 부족한 상황에서 대외 금리가 하락하고 있다는 것이 국내 채권시장에 호재가 될 듯.
Unknown Date,090515_대우증권_1.txt,1,미국 소매판매 감소와 주택 차압건수가 사상 최고치를 기록했다는 소식에 안전자산 선호심리가 강화된 것이 호재로 작용하며 금리는 하락 발.
Unknown Date,090515_대우증권_1.txt,2,국내 증시가 모처럼 조정을 받으며 1380선까지 내려온 것이 채권시장 강세를 뒷받침했고 외국인들도 그 동안의 국채선물 순매도를 접고 소폭 순매수로 전환.
Unknown Date,090515_대우증권_1.txt,3,수급상 국내기관들이 금리 상승기간에 포지션을 가볍게 하고 헤지비율도 높여 매수여력이 많다는 점도 강세에 일조.
Unknown Date,090515_대우증권_1.txt,4,15년물 근처 채권에 대한 캐리수요는 여전했지만 콜금리 정상화에 따른 3개월 미만 초단기물의 금리는 상대적으로 약세.
Unknown Date,090515_대우증권_1.txt,5,한편 국고채가 세를 보이는 와중에도 회사채는 더욱 강세를 보여 AA- 3년 금리는 14bp BBB- 3년 금리는 12bp 하락 마감.
Unknown Date,090515_대우증권_1.txt,6,호전된 분위기 속에 국내 수급 여건이 개선된데다 외인들의 선물 매도 역시 힘을 잃고 있어 금일 역시 강세를 이어갈 가능성이 높다고 판단 다만 다음주 국채10년물 입찰을 앞둔 헤지물량이 나올 수 있다는 점에 주의할 필요는 있을 듯
Unknown Date,090518_대우증권_1.txt,1,금리 변동성 축소 다시 박스권 등락 금리의 급등락 흐름이 일단락되는 분위기이다.
Unknown Date,090518_대우증권_1.txt,2,경기바닥에 대한 논의도 과잉유동성에 대 한 우려감도 외국인 국채선물에 따른 수급 불안 모두 재료로써 영향력이 약화되었다.
Unknown Date,090518_대우증권_1.txt,3,덕 분에 금리는 흘러 내려왔지만 추가적으로 하락을 견인할 모멘텀도 그렇다고 재차 상승을 자극할 요인도 부재한 상황이다.
Unknown Date,090518_대우증권_1.txt,4,다른 측면에서 증시나 신용지표들의 개선세도 이미 리먼사태 이전까지 돌아온 현시점에서 주춤하는 모습이다.
Unknown Date,090518_대우증권_1.txt,5,금리를 포함한 다른 가격지표들이 움직이기 위해서는 궁극적으로 실 물경기에 대한 판단이 중요한데 다시 하락한 미국의 소매판매와 중국의 수출증가율은 한 국 경기회복에 대한 불확실성을 높이고 있어 결국 확인까지 시간이 필요해 보인다.
Unknown Date,090518_대우증권_1.txt,6,과잉유동성에 대한 우려의 경우 가파른 M1 증가율 상승세가 자산가격으로 연결되기 위해 서는 M2 증가가 동반되어야 하는데 현재 이러한 조짐은 보이고 있지 않다.
Unknown Date,090518_대우증권_1.txt,7,이는 위의 가 격지표의 움직임과 마찬가지로 실물경기의 회복이 동반되지 않는 한 지금 당장 우려할 문 제는 아니라는 생각이다.
Unknown Date,090518_대우증권_1.txt,8,수급측면에서는 국채선물시장에서 외국인과 국내기관의 타협으로 가격이 안정되었고 국 내기관들이 최근 금리의 급등락이 해소된 이후 다소간 듀레이션 상 여유를 확보했을 것으 로 보여 시장에 큰 영향을 미치지 않을 것으로 예상된다.
Unknown Date,090518_대우증권_1.txt,9,다만 6월에 예정되어 있는 국고 채 만기와 관련해 외국인 자금의 재투자 여부가 관심을 끌 것으로 보인다.
Unknown Date,090518_대우증권_1.txt,10,이번 주 금리는 변동성이 축소된 가운데 4월 중반 국내 기관의 조정심리가 우세했던
Unknown Date,090518_대우증권_2.txt,1,장 개시 직전 윤증현 기획재정부 장관이 우리나라의 마이너스 성장률은 지난해 4분기로 종료될 가능성이 크다고 언급한 것이 시장의 매수 리를 위축해 상승 출발했지만 이내 섣부른 낙관론을 경계하는 모습을 보여 금리는 상승폭 반납 .
Unknown Date,090518_대우증권_2.txt,2,이후 다음주 국고 10년 입찰과 경제지표 발표가 어떻게 진행될 지 관망하려는 심리가 시장 전반에 퍼지며 금리는 보합권에서 등락.
Unknown Date,090518_대우증권_2.txt,3,수급상 로 우호적인 흐름이 이어지고 있지만 특별한 모멘텀이 없어 주식이나 부동산 등 다른 시장의 움직임에도 촉각을 곤두세우는 모습.
Unknown Date,090518_대우증권_2.txt,4,장 후반 들어서는 10년물 금리가 입찰부담으로 상승한 데 영향을 받아 지표금리도 소폭 상승 마감.
Unknown Date,090518_대우증권_2.txt,5,하지만 단기 구간에 대한 캐리 수요는 준히 유입되었고 은행채 회사채 금리의 하락은 지속되었음.
Unknown Date,090518_대우증권_2.txt,6,금일은 전월보다 발행량이 증가한 국고 10년물 입찰에 주목.
Unknown Date,090518_대우증권_2.txt,7,당분간 상승과 하락 판단이 팽팽히 맞서 있어 금리 변동성이 줄어들 것으로 보 는데 급등 리스크만 없다면 장기투자기관의 매수에 큰 부담은 없을 것으로 보여 무난히 소화될 것으로 판단되고 박스권 등락은 여전히 유 할 듯.
Unknown Date,090519_대우증권_1.txt,1,증시가 하락세를 이어간데다 외국인이 국채선물 순매도로 돌아서며 국고 금리는 하락 출발.
Unknown Date,090519_대우증권_1.txt,2,관심을 끌었던 국고 10년물 입찰도 시장예상보 낮은 499%에 전액 낙찰되고 13조원 입찰에 1886조원이 응찰해 수요가 견고함을 확인한 것도 강세를 뒷받침.
Unknown Date,090519_대우증권_1.txt,3,정부가 20조원 상당의 구 조정 채권을 부실채권과 직교환하여 금리상승을 최소화 할 것이라고 밝힌 것도 수급부담을 완화시켰음.
Unknown Date,090519_대우증권_1.txt,4,외국인들은 국채선물 순매수로 돌아 는데 20일 이평선인 11116을 상향 돌파하고 최근 주변 정세가 매도할 악재가 없다고 판단한 듯.
Unknown Date,090519_대우증권_1.txt,5,다만 장 후반 들어 증시가 낙폭을 줄이 채권시장 역시 차익실현 매물이 나오며 금리 낙폭 축소.
Unknown Date,090519_대우증권_1.txt,6,레인지 장세에서 채권시장 자체적인 모멘텀이 약한 만큼 금리는 외부요인의 영향을 많이 받고 있음.
Unknown Date,090519_대우증권_1.txt,7,전일 NAHB 주택시장 지수가 호조를 여 미 증시가 급등함에 따라 금일 국내 증시 역시 호조를 보일 것으로 예상되고 이는 채권시장에 조정 압력으로 작용할 것으로 판단.
Unknown Date,090520_대우증권_1.txt,1,미 증시에 이어 국내증시가 급등세를 보이고 경기낙관론이 점점 힘을 얻고 있어 채권 매수심리가 위축되며 금리는 하락 출발.
Unknown Date,090520_대우증권_1.txt,2,장 초반 국 선물 시장에서 1000 계약 이상 순매수했던 외국인도 이내 순매도로 돌아서며 가격 낙폭이 커졌고 금리 상승폭도 확대 .
Unknown Date,090520_대우증권_1.txt,3,한편 한국은행은 금리인상 등 유동성을 흡수하는 출구전략을 마련하되 정책기조의 전환시기와 조절 속도는 경제상황에 따라 유연하게 결 하겠다고 언급.
Unknown Date,090520_대우증권_1.txt,4,출구전략이 최초로 거론되었다는 점에서 약간의 경계심이 생길 수도 있으나 기획재정부 장관은 올해 내 유동성 흡수 없을 이라 밝혀 아직은 원론적인 수준의 논의인 듯.
Unknown Date,090520_대우증권_1.txt,5,전일 미 주택착공 실적은 예상치를 크게 하회했지만 미 증시의 경기낙관론을 꺾을 수는 없어 보합권에서 마감되었고 금리도 혼조세.
Unknown Date,090520_대우증권_1.txt,6,최근 권시장이 증시에 연동되는 모습을 보여왔는데 금일 증시가 소폭 조정 정도에 그칠 것으로 예상돼 그 영향력은 줄어들 것으로 보이고 전 금리 급등에 따른 저가매수세 유입이 활발할 것으로 전망
Unknown Date,090521_대우증권_1.txt,1,미 주택착공 실적 악화와 전일 급등에 따른 기술적 매수세가 나오며 금리는 하락 출발했지만 과잉 유동성 논란 월말지표 등에 대한 불안 리로 이내 보합권으로 복귀.
Unknown Date,090521_대우증권_1.txt,2,증시 상승세가 주춤한 것도 매수심리를 자극했지만 금리 상단을 견고하게 했을 뿐 추가 하락을 이끌 정도로 극적인 매수로 이어지지는 않았음.
Unknown Date,090521_대우증권_1.txt,3,경제동향 간담회에서는 최근 금융시장이 안정되고 실물경기의 하락 속도가 완만해지고는 있지만 실물경제 활동이 회복 국면에 들어선 것으 보기 어려운 만큼 통화/재정면에서의 정책 노력이 지속되어야 한다는 인식을 공유.
Unknown Date,090521_대우증권_1.txt,4,이 가운데 시장 참여자들은 현재의 유동성 관련 논란이 정책 움직임 월말 경제지표 등을 확인하고 움직이자는 입장이어서 관망세 견지.
Unknown Date,090521_대우증권_1.txt,5,한편 무디스는 한국 주요 은행들의 재무건전성 등급 등 몇 개 항목을 하향 조정.
Unknown Date,090521_대우증권_1.txt,6,현 위기 국면에서 은행 자체적인 부채 상환 능력이 정부 은행지원에 크게 의존하고 있다는 점을 문제시 한 듯.
Unknown Date,090521_대우증권_1.txt,7,하지만 외화장기채권 신용등급은 그대로 유지했기 때문에 큰 영향은 없을 것으로 판단
Unknown Date,090522_대우증권_1.txt,1,국내외 증시 조정과 미 금리 하락에 영향 받으며 국고 금리도 강세로 출발.
Unknown Date,090522_대우증권_1.txt,2,이후 채권시장 자체 모멘텀이 약한 상황에서 크게는 강세 분위 가 유지된 가운데 국면마다 증시 움직임이나 수급 상황에 금리 움직임이 연동되는 모습 연출 .
Unknown Date,090522_대우증권_1.txt,3,한은의 청와대 비상경제대책회의 보고서에서도 시중 유동성이 과도하지 않다고 밝혀 장기적으로는 유동성 흡수가 맞지만 단기적으로는 현 황이 유지될 것이라는 기존 입장과 다르지 않아 시장에 별 영향을 주지 못했음.
Unknown Date,090522_대우증권_1.txt,4,오전 실시된 국고채 교환입찰은 338조원이 응찰해 1072 원 낙찰되며 국고 3년 지표 물량이 늘었지만 이미 선반영되어 이 역시 큰 영향 없었음.
Unknown Date,090522_대우증권_1.txt,5,장 중 8-3호가 캐리 수요로 강세를 보이기도 했고 증권사가 선물매수에 나서 보았지만 시장 참가자들의 관망심리가 커서 여전히 박스권 갇혔음.
Unknown Date,090522_대우증권_1.txt,6,한편 회사채AA- 3년과 BBB- 3년은 5bp씩 하락해 국고 대비 Outperform 을 지속했고 AA-는 501%까지 하락해 4%대를 눈앞 두고 있음.
Unknown Date,090525_대우증권_1.txt,1,레인지 상단부에서 캐리 추구 S&P이슈가 부각된 바 있으나 오래 지속될 재료는 아닌 것으로 보인다.
Unknown Date,090525_대우증권_1.txt,2,실제 미국으로 불똥이 튈 가능성은 희박해 보이며 따라서 그 자체에 의한 미국 금리 상승 압력은 소진 되어 갈 것이다.
Unknown Date,090525_대우증권_1.txt,3,유동성 이슈가 한 풀 꺾인 가운데 한-미 금리 공히 궁극적인 관건은 펀더멘틀 개선 속도 일 것이다.
Unknown Date,090525_대우증권_1.txt,4,월말 경제지표는 바닥은 형성해가고 있으나 이후 회복 강도는 미약할 것이라 는 기존의 인식을 강화시켜 줄 것으로 보인다.
Unknown Date,090525_대우증권_1.txt,5,시장 내 뚜렷한 매수/매도 주체의 부각 없이 금리는 기존의 레인지에서 소강국면을 이어 갈 것으로 예상된다.
Unknown Date,090525_대우증권_1.txt,6,지금의 커브 모양새는 크게 오르지만 않으면 괜찮은 정도의 캐리를 주고 있다.
Unknown Date,090525_대우증권_2.txt,1,영국 신용등급 전망 하향 조정으로 미 신용등급까지 우려가 확산되고 다음 주 입찰 부담까지 겹쳐 미 금리가 상승한 데 영향을 받으며 국 금리도 상승 출발.
Unknown Date,090525_대우증권_2.txt,2,자체 모멘텀이 없는 시장에 외인들이 국채선물 매도 물량을 늘리면서 선물 가격이 하락한 것이 현물 금리에도 영향을 듯.
Unknown Date,090525_대우증권_2.txt,3,다만 쏟아지는 선물 매도 물량을 증권사 등 국내 기관들이 받아내면서 가격 낙폭이 줄어들었고 현물 금리 역시 다시 보합권으로 회귀.
Unknown Date,090525_대우증권_2.txt,4,한편 유동성 관련 이슈는 한풀 꺾인 가운데 이번 주 발표되는 월말지표에서 펀더멘털의 개선속도에 관심이 쏠리고 있음.
Unknown Date,090525_대우증권_2.txt,5,월말 경제지표는 닥은 형성해 가고 있으나 이후 회복강도는 미약할 것이라는 인식을 강화시켜 줄 듯.
Unknown Date,090525_대우증권_2.txt,6,하지만 시장 내 매수/매도 주체의 뚜렷한 부각이 나타 고 있지 않아 금리는 기존 레인지에서 소강국면을 이어갈 가능성이 높다고 판단.
Unknown Date,090526_대우증권_1.txt,1,노 전 대통령 서거로 전반적으로 거래가 차분하게 가라앉은 가운데 금리는 강보합권에서 출발.
Unknown Date,090526_대우증권_1.txt,2,하지만 북한 핵실험 관련 뉴스가 나온 이 환율이 급등해 불안 심리가 커지며 금리 하락폭 축소.
Unknown Date,090526_대우증권_1.txt,3,그러나 관심을 모았던 외국인은 증시와 달리 오히려 선물 매수를 늘리고 환율과 증 가 점점 안정을 찾아가자 다시 강세로 전환 .
Unknown Date,090526_대우증권_1.txt,4,피치가 북핵은 한국 국가 신용등급에 이미 반영되어 있어 추가 조정을 하지 않을 것이라는 소식도 채권시장에 미치는 영향을 제한.
Unknown Date,090526_대우증권_1.txt,5,그 동 남북관계 악화가 채권시장의 매수재료로 작용했다는 학습효과와 저평 축소에 따른 선물 강세도 이후 강세에 영향.
Unknown Date,090526_대우증권_1.txt,6,한편 5월 소비자심리지수는 105로 2008년 1/4분기 이후 최초로 100을 넘겨 경기회복심리는 더욱 강화된 것으로 보임.
Unknown Date,090526_대우증권_1.txt,7,이번 주중 발표될 말지표도 개선 추세를 이어갈 것으로 보여 채권시장에 부담으로 작용하겠지만 북한 문제도 유엔으로 넘어가면서 긴장 고조.
Unknown Date,090526_대우증권_1.txt,8,결국 금일도 리는 제한된 박스권에서 등락할 가능성이 높다고 판단.
Unknown Date,090527_대우증권_1.txt,1,한국 5월 소비심리지수가 양호했다고는 하지만 아직 경기 방향성을 확신 하긴 힘든만큼 신중한 입장이었고 국채선물 저평 축소 움직임과 준한 캐리 매수세로 전일에 이어 강보합권 형성.
Unknown Date,090527_대우증권_1.txt,2,핵실험에 이어 연이은 단거리 미사일 발사 소식과 우리 정부의 PSI 참여 공식 선언 등 갈수록 심화되는 긴장 고조에도 채권시장에 미치는 향은 제한적.
Unknown Date,090527_대우증권_1.txt,3,일시 소폭 상승 반전하기도 했지만 3년물은 2bp 하락하고 이외는 보합권을 유지하는 등 불안 심리 속에 좀 더 지켜보자는 입 우세했던 듯.
Unknown Date,090527_대우증권_1.txt,4,전일 미국 시장은 부진한 주택지표에도 큰 폭의 소비심리지수 상승으로 증시가 급등하고 미 10년물 금리는 355%까지 상승.
Unknown Date,090527_대우증권_1.txt,5,미 채권시장 그동안 수급상의 이유로 상승했던 측면이 컸다면 이젠 경기회복에 대한 우려 측면이 커지고 있는 듯함.
Unknown Date,090527_대우증권_1.txt,6,이는 최근 지정학적 리스크 고조 맞물려 월말지표를 앞두고 국내 금리의 상승요인으로 작용할 것으로 판단.
Unknown Date,090528_대우증권_1.txt,1,최근 미 국채금리가 급등하고 있는 데 영향을 받아 국고 금리는 상승 출발.
Unknown Date,090528_대우증권_1.txt,2,산업생산 선행지수 등의 지표의 개선세가 이어질 것이란 전망 금리 상승에 일정부문 영향 .
Unknown Date,090528_대우증권_1.txt,3,이후 저가매수세와 견조한 캐리수요로 점차 상승폭을 줄여나갔지만 점심무렵 정부의 PSI 가입에 대한 강경발언이 나와 남북 긴장감을 고조 키자 금리는 소폭 상승.
Unknown Date,090528_대우증권_1.txt,4,외인들이 통안채를 4000억 선물을 1400계약 가량 순매수하는 모습을 보이는 등 아직까진 채권시장에 미치는 영향 제한적이지만 리스크는 여전히 잠복되어 있어 예의 주시해야 할 듯.
Unknown Date,090528_대우증권_1.txt,5,한편 일부기관이 단기물을 매수하고 장기물을 매도하는 교체매매에 나서고 있는 것으로 관측되는데 외부 충격으로 인한 리스크가 커지고 어 듀레이션을 줄이려는 것으로 파악.
Unknown Date,090528_대우증권_1.txt,6,이에 5년물 이상 중장기물 금리 상승폭이 컸음.
Unknown Date,090528_대우증권_1.txt,7,전일 미 10년 금리는 19bp 급등해 373%까지 올라섰음.
Unknown Date,090528_대우증권_1.txt,8,입찰부담에다 금리상승을 우려한 모기지채권 투자자들의 듀레이션 축소 헤지매 때문인 듯.
Unknown Date,090528_대우증권_1.txt,9,금리의 조기 상승으로 미 경제 회복이 지연될 가능성이 있어 미 증시에도 악영향.
Unknown Date,090528_대우증권_1.txt,10,미 금리 상승이 국내 금리에도 일정부분 영향 미쳐 상승 압력으로 작용하겠지만 물량 부담이 적고 캐리수요가 견조해 박스권을 깰 정도로 큰 영향을 미치기는 힘들 듯.
Unknown Date,090529_대우증권_1.txt,1,미 국채금리 급등과 월말 경제지표 등에 영향을 받으며 금리는 상승 출발.
Unknown Date,090529_대우증권_1.txt,2,미 국채시장이 수급부담과 경제지표 개선 금리 상승추세 지속 따른 모기지채 투자자들의 매도헤지 등으로 급등한 가운데 국내 금리도 일드커브 스티프닝이 이어질 가능성이 높다고 보고 있는 듯.
Unknown Date,090529_대우증권_1.txt,3,이에 시작부터 6bp 이상 급등해 8~9bp까지 상승했지만 저가매수세가 유입되며 금리 상단은 제약.
Unknown Date,090529_대우증권_1.txt,4,전일 국채선물가격이 20/60일 이평선을 하향 돌파한 것도 기술적으로도 매도가 유리한 상황이었고 실제 외국인은 -4400계약 순매도.
Unknown Date,090529_대우증권_1.txt,5,다만 국채선물 저평가를 노린 증권사의 매수세가 유입되며 가격 급락은 어느 정도 방어.
Unknown Date,090529_대우증권_1.txt,6,다음 주 입찰되는 국고 3년물이 신규 지표물이라서 최 커브 스티프닝 추세를 반영하면 8-6호보다 높은 금리에 낙찰될 가능성이 높아 입찰부담도 무시할 수 없었음.
Unknown Date,090529_대우증권_1.txt,7,금일 역시 개선될 것으로 보이는 산업생산 등으로 상승 압력이 있기는 하지만 이미 선반영된 측면이 있고 박스권 상단이 가까워짐에 따라 승세는 둔화될 것으로 보이고 경우에 따라서는 미 금리처럼 기술적 반락 가능성도 배제할 수 없을 듯.
Unknown Date,090601_대우증권_1.txt,1,하락 출발했던 금리는 장 초반 수준에서 큰 변동없이 강세 지속.
Unknown Date,090601_대우증권_1.txt,2,미 금리 상승세가 주춤했다는데 안도감을 얻었기도 했고 전일 6월 국고 발행계획에서 바이백이 포함되어 있어 참가자들의 매수심리를 고조시킨 측면도 있었음.
Unknown Date,090601_대우증권_1.txt,3,산업생산 지표가 발표된 이후로는 일시 상승폭이 축소되기도 했음.
Unknown Date,090601_대우증권_1.txt,4,전월비로 상승세를 이어가고 특히 경기동행지수가 2개월 연속 상승하면 경기회복 국면에 접어들었다고 판단했기 때문.
Unknown Date,090601_대우증권_1.txt,5,하지만 이젠 회복보단 속도의 문제에 접어들었다는 인식이 강하게 대두되고 있고 여전히 후 전망이 불확실하기 때문에 금융완화 기조는 지속될 것으로 보여 다시 이전 수준으로 복귀.
Unknown Date,090601_대우증권_1.txt,6,한편 일부 기관이 3년물을 매도하고 5년물 매수하며 일드커브 플래트닝에 베팅했다가 여의치 않자 결국 손절에 나서 커브 스티프닝은 더 심화.
Unknown Date,090601_대우증권_1.txt,7,주말 사이 미 금리는 FRB 국채 매입 확대 전망으로 큰 폭으로 하락.
Unknown Date,090601_대우증권_1.txt,8,일부 우호적인 측면이 있으나 경기 우려보다는 수급 요인으로 하락한 이기 때문에 하락 모멘텀까지 되기는 힘들 듯.
Unknown Date,090601_대우증권_1.txt,9,지난 주에 이어 이번주도 국내 금리는 소강 국면 속에 제한된 등락 양상 예상.
Unknown Date,090601_대우증권_1.txt,10,최근 국내외 막론하고 경기바닥 기대감이 커져 왔지만 채권투자자가 벌써부터 exit 전략을 강구할 필요성은 작으며 경우에 따라서는 double dip이 나타 가능성도 배제할 수 없기 때문.
Unknown Date,090601_대우증권_1.txt,11,다만 금일은 미 금리하락의 우호적 여건에다 3년물 입찰이 무난하게 소화될 것으로 보이고 환율하락으로 월 물가도 하락세가 이어질 것으로 보여 채권시장은 강세를 보일 것으로 판단.
Unknown Date,090601_대우증권_2.txt,1,레인지 상단부 다지는 국면으로 판단 이후 점진적 안정 가능성 기존 레인지를 뚫을 만한 파괴력 있는 재료가 부각되지 않는 가운데 해외의 금리 상승이 껄끄럽게 느껴지던 터였다.
Unknown Date,090601_대우증권_2.txt,2,그러나 미 금리 상승이 지속될 것 같지 않으며 당분간 조정 가능성이 엿보인다.
Unknown Date,090601_대우증권_2.txt,3,국고 금리 상승이 모기지 금리의 동반 상승을 야기하며 일종의 임계 치를 넘어가려는 상황인 바 경기 기대감이 조정 받거나 연준이 나설 것으로 보 이기 때문이다.
Unknown Date,090601_대우증권_2.txt,4,해외 금리 급등세가 진정된다 하더라도 그것이 국내 금리에 레인지 하향 이탈 모멘텀이 될 것 같지는 않다.
Unknown Date,090601_대우증권_2.txt,5,하지만 적어도 불리한 환경이 아님은 분명하며 나아가 해외 요인이 경기 불확실성과 맞물려 유입될 경우에는 레인지 하단부에 대한 관심이 조금 더 커질 가 능성이 있다.
Unknown Date,090601_대우증권_2.txt,6,전체적으로 보면 여전히 캐리 중심으로 움직일 수 밖에 없는 상황으로 판단된다.
Unknown Date,090601_대우증권_2.txt,7,커브 모 양을 놓고 볼 때 만기 25년 남은 국고채가 가장 유리한 것으로 계산된다.
Unknown Date,090601_대우증권_2.txt,8,유동성 및 신 용 프리미엄까지 고려하면 더욱 그러할 것이다.
Unknown Date,090602_대우증권_1.txt,1,지난 주말 미 금리가 큰 폭으로 하락한 데 영향을 받으며 금리는 하락 출발.
Unknown Date,090602_대우증권_1.txt,2,오전 중 실시된 국고 3년물 24조원 입찰은 282조원 응찰 395%에 전액 낙찰.
Unknown Date,090602_대우증권_1.txt,3,기존 지표금리인 381%보다는 높았지만 9-2호로 신규 발행된 것이기 때문에 8-6호와 6개월텀이 있어 일드커브 스 프닝 상 크게 부담스런 수준은 아니었음.
Unknown Date,090602_대우증권_1.txt,4,5월 소비자 물가지수 역시 전년비 27%로 20개월만에 2%대에 진입했지만 시장 컨센서스였 28%와 크게 다르지 않아 시장에 별 영향을 미치지는 못했음.
Unknown Date,090602_대우증권_1.txt,5,국채선물 저평 축소 매매도 지속되며 30틱에 가깝던 저평이 10틱 언저리까 축소.
Unknown Date,090602_대우증권_1.txt,6,하루 사이 미 금리는 다시 급등하며 전고점에 접근.
Unknown Date,090602_대우증권_1.txt,7,ISM 개인소득 등 경제지표가 예상치를 상회한데다 GM 파산이 정상궤도를 이탈하지 않 것이란 전망에 안전자산 선호현상이 약화되었기 때문.
Unknown Date,090602_대우증권_1.txt,8,지정학적 리스크가 여전히 변수일 수 있지만 미 금리 급등과 달러 약세 원유를 위시 원자재가 상승 증시 강세 등 악재가 겹쳐 있어 금일 금리는 다소 큰 폭으로 상승할 수도 있을 것으로 판단.
Unknown Date,090603_대우증권_1.txt,1,미 금리 급등에 영향을 받으며 금리는 상승 출발했지만 이후 그 수준에서 소폭의 등락을 거듭.
Unknown Date,090603_대우증권_1.txt,2,자체 모멘텀이 약한데다 선물 저평까지 10 내외로 좁혀지자 선물가 상승으로 인한 금리하락효과도 기대할 수 없었음.
Unknown Date,090603_대우증권_1.txt,3,오후 들어서야 일부 기관들이 국고채 비지표물 위주로 매수에 서며 금리는 소폭 하락.
Unknown Date,090603_대우증권_1.txt,4,그러나 북한 미사일 발사준비 소식에 채권 금리는 일시적으로 이전수준까지 상승.
Unknown Date,090603_대우증권_1.txt,5,핵실험 초반에는 그 동안의 학습효과로 별 영향을 미치 않았지만 사태가 장기화될 조짐에 촉각을 곤두세우는 모습.
Unknown Date,090603_대우증권_1.txt,6,외인들은 미사일 발사 이후 선물 1000계약 순매도에서 2500계약까지 순매도 모를 늘렸음.
Unknown Date,090603_대우증권_1.txt,7,장 막판에서야 어느 정도 심리가 안정되며 다시 금리는 소폭 하락.
Unknown Date,090603_대우증권_1.txt,8,특히 선물 매도세력이 막판 손절에 나서며 가격 낙폭이 축 되며 마감되었고 9-2호의 경우 보합권에서 끝남
Unknown Date,090604_대우증권_1.txt,1,정책지원의 신용팽창 효과는 제한적 신용팽창 없이 버블 없다 초유의 위기상황에 대응하기 위해 각국 정부와 중앙은행들이 막대한 자금을 풀고 있다.
Unknown Date,090604_대우증권_1.txt,2,이 돈들이 자산 버블을 자극하고 나아가 인플레를 야기할 것이라는 우려가 상당하다.
Unknown Date,090604_대우증권_1.txt,3,그러나 이는 신용팽창-버블-인플레 메커니즘과 정책 지원의 특성에 대한 이해의 부족에 서 기인하거나 혹은 알면서도 ‘다분히 의도를 지닌 우려’라 생각된다.
Unknown Date,090604_대우증권_1.txt,4,주지하듯이 자산 버블의 핵심은 신용팽창이다.
Unknown Date,090604_대우증권_1.txt,5,신용팽창은 금융권의 레버리지를 통한 자 산확대 만큼 이루어진다.
Unknown Date,090604_대우증권_1.txt,6,반대로 신용위축은 금융권의 디레버리지를 통한 자산감소 만큼 진행된다.
